1 1:0.26983350515365601 2:0.32396984100341797 3:0.21507133543491364 4:0.1274334192276001 5:0.97142767906188965 6:0.13558727502822876 7:0.46780797839164734 8:-0.10823594778776169 9:-0.00052655930630862713 10:-0.08385825902223587 11:0.26722320914268494 12:-0.17718096077442169 13:0.095570728182792664 14:-0.39610564708709717 15:-0.25098088383674622 16:-0.70195049047470093 17:0.0915202796459198 18:0.098750904202461243 19:-0.47787904739379883 20:-0.12524668872356415 21:0.39476737380027771 22:0.55059683322906494 23:-0.13086907565593719 24:-0.037206504493951797 25:1.4728454351425171 26:-1.2079633474349976 27:0.92501956224441528 28:0.28633353114128113 29:-0.52547657489776611 30:0.16886062920093536 31:-0.53984415531158447 32:-0.35013610124588013 33:-0.027309102937579155 34:0.76330137252807617 35:0.16028141975402832 36:-0.92858707904815674 37:-0.1442035585641861 38:0.35657495260238647 39:0.16734842956066132 40:-0.49720966815948486 41:-0.41352418 42:-0.47180727 43:0.55187672 44:-0.13070621 45:-0.081875488 46:-0.64162618 47:-0.17327803 48:-0.98483723 49:0.43750212 50:0.63422519 51:-0.01807748 52:-0.22074144 53:-0.038875215 54:0.24790916 55:0.27056023 56:-0.36029586 57:0.059853539 58:0.45067266 59:-0.03259661 60:-0.1402297 
1 1:0.26983350515365601 2:0.32396984100341797 3:0.21507133543491364 4:0.1274334192276001 5:0.97142767906188965 6:0.13558727502822876 7:0.46780797839164734 8:-0.10823594778776169 9:-0.00052655930630862713 10:-0.08385825902223587 11:0.26722320914268494 12:-0.17718096077442169 13:0.095570728182792664 14:-0.39610564708709717 15:-0.25098088383674622 16:-0.70195049047470093 17:0.0915202796459198 18:0.098750904202461243 19:-0.47787904739379883 20:-0.12524668872356415 21:0.076131515204906464 22:-0.086194060742855072 23:-0.45720258355140686 24:0.4366002082824707 25:1.0838195085525513 26:0.37829515337944031 27:1.1680580377578735 28:0.0054567079059779644 29:-0.81637561321258545 30:0.4890618622303009 31:0.67576223611831665 32:-0.1438910961151123 33:-0.26898390054702759 34:0.24704171717166901 35:-0.74724823236465454 36:-0.80746102333068848 37:-1.0669766664505005 38:0.7840886116027832 39:-0.009253254160284996 40:-0.59028506278991699 41:-0.41352418 42:-0.47180727 43:0.55187672 44:-0.13070621 45:-0.081875488 46:-0.64162618 47:-0.17327803 48:-0.98483723 49:0.43750212 50:0.63422519 51:-0.01807748 52:-0.22074144 53:-0.038875215 54:0.24790916 55:0.27056023 56:-0.36029586 57:0.059853539 58:0.45067266 59:-0.03259661 60:-0.1402297 
1 1:0.26983350515365601 2:0.32396984100341797 3:0.21507133543491364 4:0.1274334192276001 5:0.97142767906188965 6:0.13558727502822876 7:0.46780797839164734 8:-0.10823594778776169 9:-0.00052655930630862713 10:-0.08385825902223587 11:0.26722320914268494 12:-0.17718096077442169 13:0.095570728182792664 14:-0.39610564708709717 15:-0.25098088383674622 16:-0.70195049047470093 17:0.0915202796459198 18:0.098750904202461243 19:-0.47787904739379883 20:-0.12524668872356415 21:0.63504934310913086 22:-0.0050304830074310303 23:-0.31403073668479919 24:0.49787366390228271 25:1.3627447485923767 26:0.71950718760490417 27:2.0745124816894531 28:0.42535626143217087 29:-0.38029938936233521 30:-0.60159260034561157 31:0.091913067735731602 32:-0.86041092872619629 33:-0.78008639812469482 34:-0.34486563503742218 35:0.12837334722280502 36:-0.64526551961898804 37:-0.47021561861038208 38:-0.26655542850494385 39:0.010012380793341435 40:-1.1398059129714966 41:-0.41352418 42:-0.47180727 43:0.55187672 44:-0.13070621 45:-0.081875488 46:-0.64162618 47:-0.17327803 48:-0.98483723 49:0.43750212 50:0.63422519 51:-0.01807748 52:-0.22074144 53:-0.038875215 54:0.24790916 55:0.27056023 56:-0.36029586 57:0.059853539 58:0.45067266 59:-0.03259661 60:-0.1402297 
1 1:1.3283708095550537 2:0.041055858135223389 3:0.028019273653626442 4:0.40172925591468811 5:0.20812986791133881 6:-0.22484901547431946 7:-0.57400739192962646 8:-0.32420662045478821 9:0.43076729774475098 10:-2.3498024940490723 11:-0.04549991711974144 12:0.098003201186656952 13:0.9144476056098938 14:-0.77482318878173828 15:-0.38627570867538452 16:-0.7500532865524292 17:0.29267287254333496 18:0.25656285881996155 19:0.23444823920726776 20:0.68395787477493286 21:1.6919277906417847 22:0.079998403787612915 23:-0.058539975434541702 24:0.72381323575973511 25:0.74109441041946411 26:0.32376816868782043 27:-0.28181540966033936 28:0.97165489196777344 29:0.059759583324193954 30:0.56542342901229858 31:0.39952778816223145 32:0.40993160009384155 33:-0.69115787744522095 34:-0.26786661148071289 35:-0.46130919456481934 36:-0.73039853572845459 37:0.37404024600982666 38:-0.37327742576599121 39:0.75491994619369507 40:-0.88254070281982422 41:-0.34744912 42:0.31872344 43:-0.54345691 44:-0.42016166 45:0.49200231 46:-0.27000663 47:0.11288942 48:-0.39930129 49:-0.82863581 50:0.079768278 51:-0.30055922 52:-0.64120811 53:-0.079003036 54:0.28954566 55:0.4258835 56:0.30329525 57:0.57416975 58:0.20683423 59:0.6594767 60:0.1778485 
1 1:1.3283708095550537 2:0.041055858135223389 3:0.028019273653626442 4:0.40172925591468811 5:0.20812986791133881 6:-0.22484901547431946 7:-0.57400739192962646 8:-0.32420662045478821 9:0.43076729774475098 10:-2.3498024940490723 11:-0.04549991711974144 12:0.098003201186656952 13:0.9144476056098938 14:-0.77482318878173828 15:-0.38627570867538452 16:-0.7500532865524292 17:0.29267287254333496 18:0.25656285881996155 19:0.23444823920726776 20:0.68395787477493286 21:0.53035968542098999 22:0.34218433499336243 23:0.23777490854263306 24:0.037220623344182968 25:-0.065266281366348267 26:-0.30523127317428589 27:-0.47414481639862061 28:0.07930225133895874 29:0.55373424291610718 30:-0.30396696925163269 31:-0.74012488126754761 32:-0.29805275797843933 33:0.10800077766180038 34:0.27047538757324219 35:0.26593068242073059 36:-0.51557880640029907 37:-0.21914020180702209 38:-0.3192407488822937 39:0.30326968431472778 40:0.037949990481138229 41:-0.34744912 42:0.31872344 43:-0.54345691 44:-0.42016166 45:0.49200231 46:-0.27000663 47:0.11288942 48:-0.39930129 49:-0.82863581 50:0.079768278 51:-0.30055922 52:-0.64120811 53:-0.079003036 54:0.28954566 55:0.4258835 56:0.30329525 57:0.57416975 58:0.20683423 59:0.6594767 60:0.1778485 
1 1:0.026299329474568367 2:-0.54845243692398071 3:0.35399243235588074 4:0.073005497455596924 5:0.66838467121124268 6:0.14454349875450134 7:-0.067109942436218262 8:-0.29897722601890564 9:0.1596178412437439 10:0.27666750550270081 11:0.13833501935005188 12:0.1525016725063324 13:-0.21329663693904877 14:-0.97784566879272461 15:-0.12116886675357819 16:-0.13753876090049744 17:-0.32510721683502197 18:-0.13064667582511902 19:-0.46466505527496338 20:0.43538391590118408 21:0.38499376177787781 22:1.0575689077377319 23:-0.68681734800338745 24:0.5041123628616333 25:0.90542197227478027 26:0.55116677284240723 27:-0.60826712846755981 28:-0.15604497492313385 29:-0.31799796223640442 30:0.74586105346679688 31:-1.3187593221664429 32:0.36990752816200256 33:-0.4668392539024353 34:-0.59210407733917236 35:0.031421743333339691 36:0.44149589538574219 37:-0.67272764444351196 38:0.35331696271896362 39:0.20435567200183868 40:-0.52322590351104736 41:0.33580497 42:0.40706655 43:-0.20241141 44:-0.066350117 45:0.37928033 46:1.0102812 47:-0.52720577 48:-0.64474398 49:-0.087069906 50:0.42563757 51:-0.5706442 52:-0.33861792 53:0.085625745 54:0.19457778 55:-0.14043328 56:-0.40338522 57:0.0058271438 58:0.047136746 59:-0.44750777 60:0.60569149 
1 1:-0.32647040486335754 2:-0.077079426497220993 3:-0.39667674899101257 4:-0.68452978134155273 5:0.77558544278144836 6:0.37047687917947769 7:0.25930558890104294 8:0.25275178998708725 9:0.27119261026382446 10:0.70033583045005798 11:0.54751916229724884 12:-0.5296594500541687 13:0.51329441368579865 14:-1.1012442111968994 15:0.76793831586837769 16:-0.95625761151313782 17:0.011943131685256958 18:-0.33114360272884369 19:0.21159939467906952 20:0.56588342785835266 21:0.22751019895076752 22:0.14560395479202271 23:-0.51314783096313477 24:0.067927613854408264 25:0.52961593866348267 26:-0.32747370004653931 27:0.24573723971843719 28:-0.13746300339698792 29:-0.14801676571369171 30:0.18749053776264191 31:0.31434929370880127 32:0.21986798942089081 33:-0.1537693589925766 34:0.44710534811019897 35:0.366728276014328 36:-0.67249631881713867 37:0.26154011487960815 38:-0.12120708078145981 39:0.36056533455848694 40:-1.3064162731170654 41:0.076509885 42:0.66382569 43:-0.22369628 44:-0.73891091 45:0.41760892 46:-0.74219817 47:-0.74540877 48:-0.37205687 49:-0.91102493 50:-0.30045816 51:0.31775674 52:-0.50446475 53:0.31693795 54:0.96962625 55:0.45531264 56:0.22410373 57:-0.57205278 58:0.18889919 59:0.14862628 60:-0.17920713 
1 1:-0.32647040486335754 2:-0.077079426497220993 3:-0.39667674899101257 4:-0.68452978134155273 5:0.77558544278144836 6:0.37047687917947769 7:0.25930558890104294 8:0.25275178998708725 9:0.27119261026382446 10:0.70033583045005798 11:0.54751916229724884 12:-0.5296594500541687 13:0.51329441368579865 14:-1.1012442111968994 15:0.76793831586837769 16:-0.95625761151313782 17:0.011943131685256958 18:-0.33114360272884369 19:0.21159939467906952 20:0.56588342785835266 21:0.36233684420585632 22:-0.20983299612998962 23:-1.2507158517837524 24:0.30667859315872192 25:0.75503087043762207 26:0.6534152626991272 27:0.92729586362838745 28:0.45813611149787903 29:0.80967283248901367 30:0.36369159817695618 31:0.22610409557819366 32:-0.54081201553344727 33:-0.25347280502319336 34:-0.48319444060325623 35:1.5210803747177124 36:-1.3040755987167358 37:0.39627352356910706 38:0.44020110368728638 39:-0.24645936489105225 40:-0.70002168416976929 41:0.076509885 42:0.66382569 43:-0.22369628 44:-0.73891091 45:0.41760892 46:-0.74219817 47:-0.74540877 48:-0.37205687 49:-0.91102493 50:-0.30045816 51:0.31775674 52:-0.50446475 53:0.31693795 54:0.96962625 55:0.45531264 56:0.22410373 57:-0.57205278 58:0.18889919 59:0.14862628 60:-0.17920713 
1 1:0.038695666939020157 2:-0.5588640570640564 3:1.6309562921524048 4:-0.024739939719438553 5:1.4564672708511353 6:0.84471064805984497 7:0.4129638671875 8:-0.69398677349090576 9:0.48465418815612793 10:-0.57791811227798462 11:-0.23283475637435913 12:-0.19051393866539001 13:-1.2034447193145752 14:0.69349944591522217 15:0.39777693152427673 16:0.26330181956291199 17:1.2154487371444702 18:-0.58930438756942749 19:-0.36541703343391418 20:0.22378133237361908 21:0.18786662071943283 22:-0.92434829473495483 23:1.1054671108722687 24:0.52484016120433807 25:0.26656122505664825 26:-0.0065419301390647888 27:0.55826222896575928 28:0.31748394668102264 29:0.541944220662117 30:0.46600283682346344 31:-0.40379913151264191 32:0.38388709723949432 33:-1.1432148516178131 34:1.0308889448642731 35:-0.064130198210477829 36:-0.29408919811248779 37:-0.066087394952774048 38:-0.35813145153224468 39:0.49212504923343658 40:-0.11079787462949753 41:0.52997494 42:0.55940801 43:0.54933912 44:0.074289143 45:-0.78748572 46:-0.71513301 47:-0.70901966 48:-0.33157754 49:0.62435269 50:-0.25661027 51:-0.21511723 52:0.5149048 53:-0.38685116 54:0.12089406 55:0.006817691 56:0.18950219 57:-0.10356589 58:-0.091915481 59:-0.57661319 60:-0.11573601 
1 1:0.97516399621963501 2:-0.59357476234436035 3:1.8081346750259399 4:-0.32332023978233337 5:0.76205295324325562 6:1.631906270980835 7:0.73059988021850586 8:0.040285147726535797 9:0.81161046028137207 10:-0.13949251174926758 11:-0.24057582020759583 12:-0.69955486059188843 13:-0.95998704433441162 14:1.0209891796112061 15:0.55277794599533081 16:0.39401856064796448 17:1.4227290153503418 18:-0.60153692960739136 19:0.37815651297569275 20:-0.25408914685249329 21:0.18786662071943283 22:-0.92434829473495483 23:1.1054671108722687 24:0.52484016120433807 25:0.26656122505664825 26:-0.0065419301390647888 27:0.55826222896575928 28:0.31748394668102264 29:0.541944220662117 30:0.46600283682346344 31:-0.40379913151264191 32:0.38388709723949432 33:-1.1432148516178131 34:1.0308889448642731 35:-0.064130198210477829 36:-0.29408919811248779 37:-0.066087394952774048 38:-0.35813145153224468 39:0.49212504923343658 40:-0.11079787462949753 41:0.52997494 42:0.55940801 43:0.54933912 44:0.074289143 45:-0.78748572 46:-0.71513301 47:-0.70901966 48:-0.33157754 49:0.62435269 50:-0.25661027 51:-0.21511723 52:0.5149048 53:-0.38685116 54:0.12089406 55:0.006817691 56:0.18950219 57:-0.10356589 58:-0.091915481 59:-0.57661319 60:-0.11573601 
1 1:0.70854026079177856 2:-0.90849244594573975 3:0.78314471244812012 4:0.20736050605773926 5:0.63717800378799438 6:-0.73418200016021729 7:0.38266059756278992 8:-0.53216332197189331 9:0.98768657445907593 10:-0.33553975820541382 11:0.23575164377689362 12:0.60861796140670776 13:0.054486121982336044 14:-0.55046325922012329 15:0.44334295392036438 16:-1.1515779495239258 17:0.17370474338531494 18:0.56779563426971436 19:-0.5621112585067749 20:0.18914699554443359 21:0.18786662071943283 22:-0.92434829473495483 23:1.1054671108722687 24:0.52484016120433807 25:0.26656122505664825 26:-0.0065419301390647888 27:0.55826222896575928 28:0.31748394668102264 29:0.541944220662117 30:0.46600283682346344 31:-0.40379913151264191 32:0.38388709723949432 33:-1.1432148516178131 34:1.0308889448642731 35:-0.064130198210477829 36:-0.29408919811248779 37:-0.066087394952774048 38:-0.35813145153224468 39:0.49212504923343658 40:-0.11079787462949753 41:0.52997494 42:0.55940801 43:0.54933912 44:0.074289143 45:-0.78748572 46:-0.71513301 47:-0.70901966 48:-0.33157754 49:0.62435269 50:-0.25661027 51:-0.21511723 52:0.5149048 53:-0.38685116 54:0.12089406 55:0.006817691 56:0.18950219 57:-0.10356589 58:-0.091915481 59:-0.57661319 60:-0.11573601 
1 1:-0.0061398758552968502 2:-0.23239792883396149 3:-0.58083963394165039 4:0.24697141349315643 5:1.6690778732299805 6:-0.40256309509277344 7:-0.61104339361190796 8:1.0518791675567627 9:1.1133536100387573 10:0.9930691123008728 11:0.36513721942901611 12:-0.17674811184406281 13:-1.4036591053009033 14:0.15755689144134521 15:-0.046466678380966187 16:-0.30149555206298828 17:-0.029133617877960205 18:-0.25264754891395569 19:-0.19888664782047272 20:0.55776089429855347 21:1.4008678793907166 22:-0.19364199042320251 23:-0.18517467379570007 24:-0.034932315349578857 25:0.13685444742441177 26:-0.57347230613231659 27:-0.91726458445191383 28:0.24879323691129684 29:0.14861911535263062 30:0.20695153623819351 31:-0.11782512068748474 32:-1.4357209801673889 33:-0.07101181335747242 34:-0.09449295699596405 35:0.019996561110019684 36:-0.49922986328601837 37:-0.69137114286422729 38:0.021785765886306763 39:0.7910444438457489 40:-0.47066130489110947 41:0.15734982 42:0.78212929 43:-0.060808547 44:-0.085958153 45:0.67799711 46:0.098251052 47:0.1529422 48:-0.78236419 49:-0.33343071 50:0.021476768 51:-0.31157568 52:0.32487056 53:-0.3332493 54:0.67718995 55:0.71670985 56:0.39044306 57:0.11732871 58:0.24852583 59:-0.23091294 60:0.16700472 
1 1:-0.0061398758552968502 2:-0.23239792883396149 3:-0.58083963394165039 4:0.24697141349315643 5:1.6690778732299805 6:-0.40256309509277344 7:-0.61104339361190796 8:1.0518791675567627 9:1.1133536100387573 10:0.9930691123008728 11:0.36513721942901611 12:-0.17674811184406281 13:-1.4036591053009033 14:0.15755689144134521 15:-0.046466678380966187 16:-0.30149555206298828 17:-0.029133617877960205 18:-0.25264754891395569 19:-0.19888664782047272 20:0.55776089429855347 21:0.77637085318565369 22:0.010361311491578817 23:-0.16494947671890259 24:0.057209156453609467 25:0.10117461159825325 26:0.30666759610176086 27:-0.61052393913269043 28:1.6384406089782715 29:0.30070961266756058 30:-0.35947790741920471 31:-0.15682873129844666 32:-1.3015595674514771 33:-0.76885861158370972 34:0.52183082699775696 35:-0.38314979523420334 36:-0.51791255176067352 37:0.040762219578027725 38:0.36256735771894455 39:0.78367727994918823 40:0.0091529674828052521 41:0.15734982 42:0.78212929 43:-0.060808547 44:-0.085958153 45:0.67799711 46:0.098251052 47:0.1529422 48:-0.78236419 49:-0.33343071 50:0.021476768 51:-0.31157568 52:0.32487056 53:-0.3332493 54:0.67718995 55:0.71670985 56:0.39044306 57:0.11732871 58:0.24852583 59:-0.23091294 60:0.16700472 
1 1:-0.083575613796710968 2:0.069714009761810303 3:0.077260762453079224 4:-0.18058179318904877 5:0.7168576717376709 6:0.21675077080726624 7:-0.83215373754501343 8:-0.47602429986000061 9:0.12139575183391571 10:0.14586742222309113 11:0.29485499858856201 12:-0.76641339063644409 13:-0.19322971999645233 14:-0.70037680864334106 15:0.024565801024436951 16:-0.53110778331756592 17:0.22137394547462463 18:-0.22714951634407043 19:-0.066082991659641266 20:0.074582807719707489 21:0.18594176209686944 22:0.39380924900372821 23:0.17107121646404266 24:0.25769909843802452 25:-0.024340670711050432 26:-0.20539728800455728 27:-0.085125565528869629 28:-0.085832708825667695 29:0.30465569098790485 30:-0.41796273505315185 31:-0.0095722883318861331 32:-0.10581663406143586 33:0.049446186050772667 34:-0.16510039816300073 35:-0.23227748771508536 36:-0.23120064024503031 37:-0.17591624769071737 38:0.18275586014109044 39:0.42072204252084094 40:-0.17324994690716267 41:0.21407497 42:0.34778023 43:0.054465123 44:-0.90315497 45:0.80894995 46:0.1530762 47:-0.38019922 48:-0.068036713 49:-0.87661493 50:0.29699558 51:-0.31329331 52:0.70428842 53:-0.26584327 54:0.27493119 55:0.24250251 56:0.27918482 57:0.22284371 58:0.15343642 59:0.69778478 60:0.064754702 
1 1:0.28228843212127686 2:-0.087019331753253937 3:0.84539759159088135 4:-0.27932807803153992 5:1.2430838346481323 6:0.21650634706020355 7:-0.50975465774536133 8:0.18533609807491302 9:0.61930036544799805 10:-0.26218888163566589 11:0.35264170169830322 12:0.13710251450538635 13:-0.018115581944584846 14:-1.3780422210693359 15:-0.25776013731956482 16:-0.72215265035629272 17:0.1676003485918045 18:-0.20514267683029175 19:-0.026448305696249008 20:0.45269766449928284 21:0.18594176209686944 22:0.39380924900372821 23:0.17107121646404266 24:0.25769909843802452 25:-0.024340670711050432 26:-0.20539728800455728 27:-0.085125565528869629 28:-0.085832708825667695 29:0.30465569098790485 30:-0.41796273505315185 31:-0.0095722883318861331 32:-0.10581663406143586 33:0.049446186050772667 34:-0.16510039816300073 35:-0.23227748771508536 36:-0.23120064024503031 37:-0.17591624769071737 38:0.18275586014109044 39:0.42072204252084094 40:-0.17324994690716267 41:0.21407497 42:0.34778023 43:0.054465123 44:-0.90315497 45:0.80894995 46:0.1530762 47:-0.38019922 48:-0.068036713 49:-0.87661493 50:0.29699558 51:-0.31329331 52:0.70428842 53:-0.26584327 54:0.27493119 55:0.24250251 56:0.27918482 57:0.22284371 58:0.15343642 59:0.69778478 60:0.064754702 
1 1:-0.0071327798068523407 2:0.36766412854194641 3:0.26055756211280823 4:-1.2803269624710083 5:-0.038094043731689453 6:0.48891171813011169 7:1.5930761098861694 8:-0.86578887701034546 9:0.60406816005706787 10:-0.50487124919891357 11:0.56154149770736694 12:0.71920555830001831 13:0.019175784662365913 14:-0.87784212827682495 15:0.47136321663856506 16:-0.091017946600914001 17:-0.75904053449630737 18:0.69227474927902222 19:0.20203399658203125 20:0.059963401407003403 21:-0.35870921611785889 22:-0.061633490025997162 23:-0.2032812274992466 24:0.020103779155761003 25:0.84479066729545593 26:-0.12282947450876236 27:1.1698906421661377 28:-0.17089998722076416 29:0.2280825711786747 30:0.25203199684619904 31:-0.27661684714257717 32:0.58408865332603455 33:0.31766510009765625 34:-0.42829827964305878 35:0.18675985932350159 36:-0.12529091536998749 37:-0.88193455338478088 38:0.093412391841411591 39:-0.43168461322784424 40:-0.078024528920650482 41:0.22003666 42:-0.76256841 43:0.00018135013 44:-0.027638087 45:-0.33908877 46:-0.018718926 47:0.11052006 48:-0.10448191 49:0.92883027 50:0.95552796 51:-0.41736686 52:-0.20307478 53:0.69552159 54:0.43273175 55:0.20542608 56:0.85416818 57:0.15756306 58:-0.32057771 59:-0.28195629 60:0.62613112 
1 1:-0.0071327798068523407 2:0.36766412854194641 3:0.26055756211280823 4:-1.2803269624710083 5:-0.038094043731689453 6:0.48891171813011169 7:1.5930761098861694 8:-0.86578887701034546 9:0.60406816005706787 10:-0.50487124919891357 11:0.56154149770736694 12:0.71920555830001831 13:0.019175784662365913 14:-0.87784212827682495 15:0.47136321663856506 16:-0.091017946600914001 17:-0.75904053449630737 18:0.69227474927902222 19:0.20203399658203125 20:0.059963401407003403 21:-0.17016861587762833 22:0.071929365396499634 23:0.11742069572210312 24:-0.22067716717720032 25:0.6416170597076416 26:-0.24482424557209015 27:1.6142163276672363 28:-0.55150529742240906 29:0.11539232730865479 30:0.29270832613110542 31:-0.01473081111907959 32:0.14844667911529541 33:0.52789738774299622 34:-0.29719787836074829 35:0.361514488235116 36:0.088082006201148033 37:-0.89031678438186646 38:0.44943109899759293 39:0.080214045941829681 40:-0.27032727003097534 41:0.22003666 42:-0.76256841 43:0.00018135013 44:-0.027638087 45:-0.33908877 46:-0.018718926 47:0.11052006 48:-0.10448191 49:0.92883027 50:0.95552796 51:-0.41736686 52:-0.20307478 53:0.69552159 54:0.43273175 55:0.20542608 56:0.85416818 57:0.15756306 58:-0.32057771 59:-0.28195629 60:0.62613112 
1 1:0.27521008253097534 2:-0.015482295304536819 3:-0.44590666890144348 4:-0.13327088952064514 5:0.35017025470733643 6:0.54775506258010864 7:-0.36199390888214111 8:-0.051381863653659821 9:0.40050351619720459 10:-0.36883437633514404 11:-0.26106345653533936 12:-0.71474820375442505 13:-0.57536232471466064 14:-1.5137466192245483 15:0.21435140073299408 16:-0.61165535449981689 17:-0.90134507417678833 18:-0.45099973678588867 19:-0.52118766307830811 20:0.51189762353897095 21:0.13066571950912476 22:0.53165441751480103 23:-0.072462618350982666 24:0.0077121257781982422 25:0.20969250798225403 26:0.317320317029953 27:-0.35282322764396667 28:-0.24136778712272644 29:0.39332213997840881 30:-0.030695736408233643 31:-0.3232385516166687 32:-0.54047733545303345 33:-0.83775204420089722 34:-0.1989535391330719 35:-0.39077964425086975 36:-0.22240859270095825 37:-0.55570977926254272 38:-0.14947392046451569 39:-0.20183961093425751 40:0.61697202920913696 41:-0.34680989 42:0.46958551 43:0.38077727 44:0.038139038 45:0.11580615 46:0.29442599 47:-0.68635029 48:-0.85569137 49:0.37032172 50:0.69405752 51:-0.65190136 52:-0.08421354 53:-0.15018767 54:0.00066596636 55:-0.52422959 56:0.080280617 57:-0.082812227 58:0.087539643 59:-0.51119453 60:0.92794085 
1 1:-1.0589075088500977 2:-0.57607114315032959 3:0.33607077598571777 4:-0.51578783988952637 5:0.48203873634338379 6:-0.38077640533447266 7:-0.5377463698387146 8:0.14828585088253021 9:-0.18604248762130737 10:0.22799503803253174 11:0.87420821189880371 12:0.23780055344104767 13:1.1345906257629395 14:-0.97175759077072144 15:-0.41820314526557922 16:-0.21115541458129883 17:1.1233209371566772 18:0.5344996452331543 19:0.41305562853813171 20:0.31272640824317932 21:-0.50210744142532349 22:-0.6429448276758194 23:-0.48186147958040237 24:0.10247711837291718 25:0.62861105799674988 26:-0.45518513955175877 27:0.94071793556213379 28:-0.84239616990089417 29:0.55509667098522186 30:-0.26503425464034081 31:-0.46834448724985123 32:0.38760733604431152 33:0.38572165369987488 34:-0.18664243817329407 35:-0.11373463831841946 36:-0.13155615329742432 37:-0.83937487006187439 38:0.39880353957414627 39:0.12639882415533066 40:-0.046236950904130936 41:0.7090106 42:-0.43417844 43:-0.58297753 44:0.037383188 45:-0.59893519 46:-0.3254866 47:-0.29862046 48:-0.053584948 49:0.32266283 50:0.46960992 51:0.11111183 52:0.42643666 53:0.26488972 54:-0.88086456 55:-0.23625483 56:0.24535055 57:0.65905952 58:0.52835572 59:-0.15763691 60:1.0625722 
1 1:0.31038513779640198 2:0.55370825529098511 3:-0.86454874277114868 4:-0.032902996987104416 5:0.93221879005432129 6:0.71556317806243896 7:1.5722490549087524 8:0.74962097406387329 9:0.53408664464950562 10:1.1263300180435181 11:-0.33031800389289856 12:-0.59092289209365845 13:-0.96123427152633667 14:-0.5400804877281189 15:1.3143919706344604 16:0.083827868103981018 17:1.6491742134094238 18:0.044256269931793213 19:0.33291688561439514 20:2.0612084865570068 21:0.38062241673469543 22:-0.14207516610622406 23:-0.079663701355457306 24:0.43880206346511841 25:1.0411602258682251 26:-0.88765764236450195 27:1.0236698389053345 28:0.84156227111816406 29:0.25214758515357971 30:1.108667254447937 31:-0.6270604133605957 32:-0.15267190337181091 33:-1.0057705640792847 34:0.037603650242090225 35:0.81578409671783447 36:0.40179574489593506 37:0.57172280550003052 38:-0.61599761247634888 39:-0.29526722431182861 40:0.97348242998123169 41:0.42342311 42:-0.0070197727 43:0.28965405 44:-0.045930337 45:-0.64028245 46:-0.38303578 47:0.24701309 48:0.052199192 49:0.13950953 50:-0.28500432 51:0.1049913 52:-0.29995131 53:0.11471443 54:0.90639317 55:0.16928096 56:0.069802202 57:0.30462992 58:0.41373566 59:0.35462743 60:-0.31668383 
1 1:-0.30182087421417236 2:0.15578436851501465 3:0.56088113784790039 4:-0.12255693227052689 5:0.95395690202713013 6:-0.0033453665673732758 7:0.32899406552314758 8:-0.51914799213409424 9:0.025451255962252617 10:-0.13762910664081573 11:0.098755382001399994 12:-0.36723458766937256 13:0.0085972240194678307 14:-0.49967819452285767 15:-0.21625049412250519 16:0.34531614184379578 17:-0.21308474242687225 18:0.17667478322982788 19:-0.59296369552612305 20:-0.010669332928955555 21:-0.39945453405380249 22:0.78778916597366333 23:0.29296737909317017 24:-0.8930467963218689 25:1.0350890159606934 26:0.32423868775367737 27:-0.88674384355545044 28:-0.32299730181694031 29:0.75931322574615479 30:0.32323509454727173 31:0.31059059500694275 32:0.13632865250110626 33:0.1572553962469101 34:-0.36791220307350159 35:-0.050810344517230988 36:0.3327614963054657 37:0.44590860605239868 38:-0.81375306844711304 39:-0.25764524936676025 40:-0.99507904052734375 41:0.27094778 42:0.021554025 43:-0.073896162 44:0.18858305 45:0.21264371 46:-0.16190314 47:-0.037865024 48:-0.60715967 49:0.47484621 50:0.40925249 51:-0.35222238 52:-0.47480559 53:0.51527542 54:-0.3480159 55:-0.38435376 56:0.059586599 57:0.18082443 58:0.072331659 59:-0.93631399 60:0.76907295 
1 1:-1.6230928897857666 2:-0.12668366730213165 3:1.5781475305557251 4:-0.0052175847813487053 5:-0.14315702021121979 6:0.54989153146743774 7:-1.035935640335083 8:-0.3096892237663269 9:1.017879843711853 10:0.52329385280609131 11:0.43391168117523193 12:-0.90816354751586914 13:0.30343416333198547 14:-0.92742162942886353 15:-0.040943991392850876 16:0.092313118278980255 17:0.58642524480819702 18:0.034898146986961365 19:0.053899988532066345 20:0.41139534115791321 21:-0.37256491184234619 22:0.091514453291893005 23:0.5057557225227356 24:-0.48240587115287781 25:0.51807242631912231 26:-0.16792832314968109 27:-1.0512158870697021 28:0.47286775708198547 29:0.60984843969345093 30:0.58457720279693604 31:-0.67319321632385254 32:-0.72146868705749512 33:-0.019844532012939453 34:0.96083468198776245 35:0.68370115756988525 36:-1.006318211555481 37:-0.83563381433486938 38:0.44354569911956787 39:-0.37844106554985046 40:-0.1771124005317688 41:0.45303559 42:-0.21572384 43:-0.14113818 44:-0.18717097 45:-0.08158119 46:-0.19562651 47:-0.5727669 48:0.071229845 49:-0.22454572 50:-0.22938865 51:0.1794292 52:-0.30760896 53:0.40767398 54:-0.010227094 55:-0.11650011 56:0.46937832 57:0.029095415 58:0.19477545 59:0.021113163 60:0.52491117 
